nome,categoria,porcao_g,kcal,prot_g,carb_g,gord_g,contexto_culinario,incompativel_com,velocidade_absorcao,preco
"Peixe, água salgada, sardinha, filé, frito (c/ óleo de soja), c/ sal, Sardinella brasiliensis, ",Peixe,100.0,173,19.3,0.0,10.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, água salgada, sardinha, filé, frito (c/ óleo de soja), s/ sal, Sardinella brasiliensis, ",Peixe,100.0,173,19.3,0.0,10.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, água salgada, sardinha, frita, s/ sal, Sardinella brasiliensis, ",Peixe,100.0,252,33.4,1.1,12.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, água salgada, sardinha, inteira, crua, ",Peixe,100.0,151,19.8,5.2,5.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, água salgada, surimi, fresco, ",Peixe,100.0,67,13.7,1.7,0.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, água salgada, tainha, filé, assado/45 min, s/ óleo, s/ sal, Mugil cephalus, ",Peixe,100.0,179,21.5,3.3,8.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, água salgada, tainha, filé, cozido/30 min, s/ óleo, s/ sal, Mugil cephalus, ",Peixe,100.0,189,29.2,0.0,8.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, água salgada, tainha, filé, cru, Mugil cephalus, ",Peixe,100.0,150,25.2,0.0,5.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, água salgada, tainha, filé, preparado em micro-ondas, s/ óleo, s/ sal, Mugil cephalus, ",Peixe,100.0,185,32.0,1.3,5.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, água salgado, linguado, assado/grelhado, s/ óleo, c/ sal, Pleuronectoidei spp., ",Peixe,100.0,109,23.4,0.1,1.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, caviar, ",Peixe,100.0,274,24.6,3.5,17.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, linguado, assado/grelhado, c/ molho de limão (manteiga, suco de limão, farinha de trigo, cebola), c/ sal, Pleuronectoidei spp., ",Peixe,100.0,167,20.2,2.5,8.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, sardinha, filé, micro-ondas/10 min, s/ óleo, s/ sal, Sardinella brasiliensis, ",Peixe,100.0,231,44.2,0.0,6.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Peixe, sticks, congelado, preparado, ",Peixe,100.0,274,11.0,21.7,16.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Pepino, c/ casca, cru, <i>Cucumis sativus</i> l., ",Outros Carboidratos,100.0,10,0.7,2.2,0.1,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pepperoni, carne e porco, fatiado, ",Carne Vermelha,100.0,498,19.3,1.2,46.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Pequi, polpa, cozido, s/ óleo, c/ sal, Caryocar brasiliense, ",Outros Carboidratos,100.0,336,2.2,12.5,33.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Pequi, polpa, cozido, s/ óleo, s/ sal, Caryocar brasiliense, ",Outros Carboidratos,100.0,337,2.2,12.5,33.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Pequi, polpa, maduro, <i>in natura</i>, <i>Caryocar brasiliense</i> Camb., ",Outros Carboidratos,100.0,185,2.3,13.1,18.0,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Pera, ´Park´, c/ casca, <i>in natura</i>, <i>Pyrus communis</i> L., ",Outros Carboidratos,100.0,61,0.2,16.1,0.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pera, ´Williams´, c/ casca, <i>in natura</i>, <i>Pyrus communis</i> L., ",Outros Carboidratos,100.0,53,0.6,14.0,0.1,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pera, c/ casca, <i>in natura</i>, Pyrus communis, ",Outros Carboidratos,100.0,54,0.4,14.0,0.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pera, cozida, ao vinho tinto, c/ açúcar, ",Doces/Sobremesas,100.0,133,0.3,31.4,0.2,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pera, cozida, caramelada, ",Outros Carboidratos,100.0,139,0.4,35.1,0.2,Café|Lanche,Almoço|Jantar|Lixo,Rápida,$$
"Peru , peito, defumado, ",Outros Carboidratos,100.0,124,19.6,2.9,3.8,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Peru, congelado, assado, s/ óleo, s/ sal, ",Outros Carboidratos,100.0,158,26.2,0.6,5.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Peru, congelado, cru, ",Outros Carboidratos,100.0,89,18.0,0.0,1.8,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Peru, inteiro, assado, c/ manteiga, c/ sal, ",Outros Carboidratos,100.0,186,24.9,0.5,9.3,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Petit gateau (chocolate amargo, farinha de trigo, ovos, manteiga, c/ açúcar), sorvete, c/ calda de chocolate, ",Ovos,100.0,293,5.8,35.1,19.5,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Petit gateau, (chocolate amargo, farinha de trigo, ovos, manteiga, c/ açúcar), ",Ovos,100.0,446,8.5,37.5,30.2,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Picles, pepino, azedo, ",Outros Carboidratos,100.0,10,0.3,2.3,0.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Picolé, industrializado, c/ suco de fruta (média de diferentes sabores), ",Outros Carboidratos,100.0,81,0.0,19.7,0.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pimenta, branca, em grão, Piper nigrum, ",Outros Carboidratos,100.0,306,10.4,74.5,2.1,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Pimenta, jalapeño, <i>in natura</i>, Capsicum anuum, ",Outros Carboidratos,100.0,27,0.9,6.5,0.4,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pimenta, preta, em grão, Piper nigrum, ",Outros Carboidratos,100.0,298,10.4,69.4,3.3,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Pimenta, vermelha, caiena, <i>in natura</i>, <i>Capsicum annuum</i> <i>Capsicum frutescens</i>, ",Outros Carboidratos,100.0,376,12.0,56.6,17.3,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Pimentão recheado, c/ arroz polido, c/ carne bovina, c/ sal, (pimentão, c/ carne bovina, patinho moído, refogado (c/ óleo, cebola e alho), c/ arroz polido, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal), ",Carne Vermelha,100.0,75,4.9,8.4,2.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Pimentão recheado, c/ carne bovina, c/ sal, (pimentão, c/ carne bovina, patinho moído, refogado (c/ óleo, cebola e alho), c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal), ",Carne Vermelha,100.0,86,8.4,4.2,4.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Pimentão, amarelo, assado, s/ óleo c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,27,1.2,5.8,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, amarelo, assado, s/ óleo s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,28,1.2,5.8,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, amarelo, cozido, drenado, s/ óleo, c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,30,1.4,6.5,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, amarelo, cozido, drenado, s/ óleo, s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,30,1.4,6.5,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, amarelo, cru, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,26,1.2,5.6,0.3,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pimentão, amarelo, refogado (c/ óleo, cebola e alho), c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,63,2.4,11.1,1.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, amarelo, refogado (c/ óleo, cebola e alho), s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,63,2.4,11.2,1.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, assado, s/ óleo, c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,25,1.1,5.4,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, assado, s/ óleo, s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,25,1.1,5.5,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, cozido, drenado, s/ óleo, c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,28,1.3,6.0,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, cozido, drenado, s/ óleo, s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,28,1.3,6.0,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, refogado (c/ óleo, cebola e alho), c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,59,2.2,10.4,1.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, refogado (c/ óleo, cebola e alho), s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,59,2.2,10.5,1.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, vários tipos, cru (média de diferentes amostras), <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,24,1.1,5.2,0.3,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pimentão, verde, assado, s/ óleo, c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,21,0.9,4.5,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, verde, assado, s/ óleo, s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,21,0.9,4.5,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, verde, cozido, drenado, s/ óleo, c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,23,1.0,5.0,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, verde, cozido, drenado, s/ óleo, sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,23,1.1,5.0,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, verde, cru, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,20,0.9,4.4,0.3,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pimentão, verde, refogado (c/ óleo, cebola e alho), c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,52,1.8,8.8,1.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, verde, refogado (c/ óleo, cebola e alho), s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,52,1.8,8.8,1.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, vermelho, assado, s/ óleo, c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,25,1.1,5.7,0.1,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, vermelho, assado, s/ óleo, s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,25,1.1,5.7,0.1,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, vermelho, cozido, drenado, s/ óleo, c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,28,1.2,6.3,0.2,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, vermelho, cozido, drenado, s/ óleo, s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,28,1.2,6.3,0.2,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, vermelho, cru, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,24,1.0,5.5,0.1,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pimentão, vermelho, refogado (c/ óleo, cebola e alho), c/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,59,2.1,10.8,1.5,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pimentão, vermelho, refogado (c/ óleo, cebola e alho), s/ sal, <i>Capsicum annuum</i> L., ",Outros Carboidratos,100.0,59,2.1,10.9,1.5,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Pinha, <i>in natura</i>, <i>Annona squamosa</i> L., ",Outros Carboidratos,100.0,92,1.5,22.4,0.3,Café|Lanche,Almoço|Jantar|Lixo,Rápida,$$
"Pinhão, cozido, s/ sal, <i>Araucaria angustifolia</i> (Bertol.) Kuntze, ",Outros Carboidratos,100.0,175,3.1,43.8,1.0,Café|Lanche,Almoço|Jantar|Lixo,Rápida,$$
"Pirão de leite, c/ sal, (leite, farinha de mandioca (aipim, macaxeira), manteiga, cebola, c/ pimenta-do-reino, c/ sal), ",Pães/Lanches,100.0,122,2.6,14.2,6.2,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Pirão de leite, s/ sal, (leite, farinha de mandioca (aipim, macaxeira), manteiga, cebola, c/ pimenta-do-reino, s/ sal), ",Pães/Lanches,100.0,125,2.6,14.2,6.6,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Pirão, c/ caldo de peixe, c/ sal, (caldo de peixe, farinha de mandioca (aipim, macaxeira), extrato de tomate, tomate, pimentão, cebolinha, c/ pimenta-do-reino, c/ sal), ",Peixe,100.0,47,1.1,10.6,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Pirão, c/ caldo de peixe, s/ sal, (caldo de peixe, farinha de mandioca (aipim, macaxeira), extrato de tomate, tomate, pimentão, cebolinha, c/ pimenta-do-reino, s/ sal), ",Peixe,100.0,47,1.1,10.6,0.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Pistache, cru, s/ sal, Pistacia vera, ",Outros Carboidratos,100.0,576,20.2,27.2,45.3,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Pitaia, <i>in natura</i>, Hylocereus undatus, ",Outros Carboidratos,100.0,55,1.4,13.2,0.4,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pitanga, <i>in natura</i>, <i>Eugenia uniflora</i> L., ",Outros Carboidratos,100.0,37,0.8,9.2,0.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pitanga, polpa, congelada, ",Outros Carboidratos,100.0,20,0.3,4.8,0.1,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Pizza, 4 queijos, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, gorgonzola, requeijão e provolone, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Ovos,100.0,307,11.9,37.6,12.5,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Pizza, 5 queijos, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, gorgonzola, requeijão, provolone e parmesão, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Ovos,100.0,321,13.1,36.5,13.9,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Pizza, abobrinha e frango, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), peito de frango, abobrinha, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ orégano, c/ azeite de oliva), ",Frango,100.0,216,11.5,33.2,4.5,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, atum, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), atum em conserva, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,277,13.2,38.7,8.0,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, brócolis, shiitake e queijo muçarela, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), queijo muçarela, brócolis e cogumelo shiitake, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,227,8.1,34.9,6.5,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, calabresa, palmito e queijo muçarela, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, palmito, calabresa, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ orégano, c/ azeite de oliva), ",Queijos/Laticínios,100.0,260,10.1,33.4,9.8,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, Califórnia, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, frutas em calda - abacaxi, pêssego, figo, ameixa e cereja), ",Queijos/Laticínios,100.0,259,8.0,45.6,5.3,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, doce, banana, c/ leite condensado, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), banana com passas, c/ leite condensado, açúcar e canela), ",Massas,100.0,284,6.8,57.1,3.6,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, doce, brigadeiro c/ morango, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), brigadeiro, c/ morango), ",Massas,100.0,282,7.5,53.4,4.5,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, escarola e queijo, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), queijo muçarela, escarola refogada (c/ óleo, cebola e alho), c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ azeite de oliva, c/ sal), ",Queijos/Laticínios,100.0,264,9.6,39.0,8.1,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, frango com requeijão, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), peito de frango refogado com requeijão, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Frango,100.0,289,13.0,38.6,9.5,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, Hawaiana, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, presunto e abacaxi), ",Queijos/Laticínios,100.0,267,11.5,39.4,7.3,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, linguiça calabresa, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), linguiça calabresa, queijo muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,297,12.2,33.0,13.2,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, lombo canadense, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), lombo canadense, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,290,14.7,38.5,8.9,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, Marguerita, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, tomate, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), manjericão, c/ azeite de oliva), ",Queijos/Laticínios,100.0,269,10.0,39.0,8.5,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, massa de grão de bico, c/ queijo vegano e tomate, (grão de bico, aveia em flocos, alho pó, água, cúrcuma, fermento biológico, azeite de oliva, tomate, leite de coco, polvilho, páprica, orégano, molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal), ",Queijos/Laticínios,100.0,178,4.6,20.3,9.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Pizza, massa, assada, (farinha de trigo, óleo, fermento biológico, sal e açúcar), ",Massas,100.0,326,9.4,62.6,4.7,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, muçarela, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), queijo muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,283,12.2,33.2,11.6,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, Napolitana, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, sardinha em conserva, azeitona preta, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Peixe,100.0,301,11.8,38.7,11.3,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$$
"Pizza, palmito e requeijão, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, palmito, requeijão, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,234,8.6,33.4,7.8,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, pepperoni, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela, pepperoni, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,334,12.2,38.6,14.9,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, portuguesa, assada, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), presunto, ovo, cebola, tomate e azeitona, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Ovos,100.0,249,9.8,29.5,10.7,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Pizza, portuguesa, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), queijo muçarela, presunto, cebola, tomate, azeitona e ovo cozido, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), ",Ovos,100.0,252,9.7,36.2,7.9,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Pizza, portuguesa, light, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), presunto, cebola, tomate, azeitona e ovo cozido, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ azeite de oliva), ",Ovos,100.0,219,7.8,36.5,5.0,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Pizza, presunto, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), queijo muçarela, ham, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,250,12.2,32.6,8.2,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, queijo muçarela com peito de peru, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), muçarela com peito de peru, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,278,12.3,38.9,8.5,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, queijo, rúcula e tomate, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), ricota, queijo muçarela, rúcula e tomate, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), s/ azeite de oliva), ",Queijos/Laticínios,100.0,217,11.0,29.2,7.1,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, rúcula ,c/ tomate seco e muçarela de búfula, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), rúcula com tomate seco, muçarela de búfala, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,297,9.3,40.8,11.2,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, salame, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), salame, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Queijos/Laticínios,100.0,320,13.2,38.8,12.7,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Pizza, vegetariana, caseira, (massa (farinha de trigo, óleo, fermento biológico, sal e açúcar), brócolis, pimentão vermelho, champignon paris, azeitona preta, c/ molho de tomate (tomate, c/ óleo, cebola e alho, c/ sal), c/ azeite de oliva), ",Massas,100.0,234,6.3,39.7,6.0,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Poke hawaiano, c/ atum, pepino, avocado e cebola, (arroz para sushi (c/ vinagre de arroz, açúcar e sal), atum, pepino, avocado, cebola, amendoim, cebolinha, gergelim, c/ óleo de gergelim, c/ molho shoyu), ",Arroz,100.0,135,8.3,9.2,7.8,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Poke hawaiano, c/ salmão e pepino, (arroz para sushi (c/ vinagre de arroz, açúcar e sal), salmão, pepino, amendoim, cebolinha, gergelim, c/ óleo de gergelim, c/ molho shoyu), ",Arroz,100.0,155,8.9,9.7,9.2,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Poke hawaiano, c/ salmão, pepino, manga e cenoura, (arroz para sushi (c/ vinagre de arroz, açúcar e sal), salmão, pepino, manga, cenoura, amendoim, cebolinha, gergelim, c/ óleo de gergelim, c/ molho shoyu), ",Arroz,100.0,64,6.2,10.9,6.3,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Polenta, c/ molho à bolonhesa (carne bovina - patinho moído, tomate, cebola, alho, c/ óleo), c/ queijo parmesão, c/ sal, ",Carne Vermelha,100.0,134,6.9,16.3,5.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Polenta, c/ molho à bolonhesa (carne bovina - patinho moído, tomate, cebola, alho, c/ óleo), c/ sal, ",Carne Vermelha,100.0,96,4.2,17.3,1.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Polenta, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ peito de frango refogado, c/ queijo parmesão, c/ sal, ",Frango,100.0,142,8.6,15.5,5.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
